userId,productId
5,608
6,2
6,3
6,4
6,5
6,6
6,7
6,8
6,10
6,11
6,13
6,15
6,16
6,17
6,19
6,21
6,22
6,24
6,25
6,26
6,27
6,31
6,32
6,34
6,36
6,41
6,43
6,45
6,46
6,47
6,50
6,54
6,60
6,61
6,62
6,65
6,66
6,76
6,79
6,86
6,87
6,88
6,89
6,92
6,93
6,95
6,100
6,102
6,104
6,105
6,110
6,112
6,113
6,126
6,135
6,140
6,141
6,145
6,146
6,150
6,151
6,153
6,158
6,159
6,160
6,161
6,163
6,165
6,168
6,170
6,171
6,174
6,177
6,179
6,180
6,181
6,185
6,186
6,189
6,191
6,195
6,196
6,201
6,204
6,205
6,207
6,208
6,209
6,210
6,212
6,216
6,217
6,218
6,219
6,222
6,224
6,225
6,230
6,231
6,234
6,236
6,237
6,239
6,240
6,243
6,248
6,250
6,251
6,252
6,253
6,254
6,256
6,257
6,258
6,261
6,262
6,265
6,266
6,267
6,270
6,271
6,273
6,274
6,276
6,277
6,279
6,281
6,282
6,288
6,289
6,291
6,292
6,293
6,296
6,302
6,303
6,304
6,310
6,312
6,313
6,314
6,315
6,316
6,317
6,318
6,327
6,329
6,330
6,332
6,333
6,336
6,337
6,339
6,340
6,342
6,343
6,344
6,347
6,348
6,349
6,350
6,351
6,352
6,353
6,354
6,355
6,356
6,357
6,358
6,359
6,360
6,361
6,362
6,364
6,366
6,367
6,368
6,370
6,371
6,374
6,377
6,378
6,380
6,381
6,382
6,383
6,405
6,410
6,412
6,415
6,416
6,419
6,426
6,432
6,434
6,435
6,437
6,440
6,445
6,450
6,454
6,455
6,457
6,458
6,460
6,466
6,468
6,469
6,472
6,474
6,475
6,477
6,480
6,485
6,489
6,490
6,491
6,493
6,494
6,497
6,500
6,502
6,505
6,508
6,509
6,510
6,515
6,516
6,520
6,524
6,527
6,531
6,532
6,536
6,537
6,539
6,540
6,542
6,543
6,546
6,548
6,552
6,553
6,569
6,575
6,587
6,588
6,589
6,590
6,592
6,593
6,594
6,595
6,596
6,597
6,606
6,608
6,609
6,616
6,628
6,631
6,637
6,640
6,647
6,662
6,667
6,694
6,697
6,700
6,704
6,708
6,709
6,710
6,711
6,719
6,736
6,747
6,762
6,765
6,775
6,780
6,783
6,795
6,799
6,801
6,802
6,818
6,830
6,835
6,837
6,838
6,839
6,842
6,848
6,852
6,867
6,880
6,881
6,888
6,891
6,979
6,981
6,986
6,991
6,996
6,999
6,1004
6,1006
6,1042
6,1049
6,1061
6,1064
6,1073
6,1082
6,1084
7,1
7,50
7,58
7,150
7,165
7,260
7,356
7,380
7,466
7,480
7,587
7,588
7,589
7,592
7,593
7,595
7,648
7,750
7,780
7,920
7,924
7,1101
7,1183
7,1196
7,1208
7,1210
7,1219
7,1220
7,1240
7,1246
7,1270
7,1517
7,1584
7,1610
7,1617
7,1682
7,1784
7,1917
7,1923
7,1954
7,2019
7,2324
7,2353
7,2529
7,2628
7,2640
7,2671
7,2683
7,2688
7,2701
7,2717
7,2762
7,2858
7,3114
7,3354
7,3408
7,3578
7,3623
7,3793
7,3869
7,3916
7,3977
7,3994
7,4018
7,4223
7,4246
7,4306
7,4310
7,4370
7,4643
7,4700
7,4844
7,4874
7,4886
7,4896
7,4963
7,4993
7,4995
7,5218
7,5349
7,5378
7,5445
7,5459
7,5464
7,5502
7,5618
7,5816
7,5952
7,5989
7,5991
7,6333
7,6365
7,6534
7,6539
7,6863
7,6934
7,7143
7,7153
7,7155
7,7445
7,8207
7,8360
7,8368
7,8373
7,8528
7,8636
7,8665
7,8666
7,8783
7,8798
7,8808
7,8865
7,8870
7,8907
7,8908
7,8949
7,8957
7,8958
7,8961
7,8965
7,8970
7,8972
7,8984
7,27741
7,30812
7,30816
7,31878
7,32029
7,32031
7,32296
7,32587
7,33162
7,33493
7,33794
7,33836
7,34048
7,34319
7,37741
7,38388
7,42002
7,45499
7,45517
7,45668
7,45730
7,46530
7,48516
7,48783
7,48997
7,49272
7,49278
7,49286
7,49824
8,2
8,10
8,11
8,21
8,32
8,34
8,39
8,47
8,50
8,110
8,141
8,150
8,153
8,185
8,186
8,208
8,231
8,235
8,236
8,252
8,253
8,282
8,292
8,296
8,317
8,318
8,339
8,356
8,357
8,364
8,367
8,377
8,380
8,432
8,440
8,454
8,457
8,480
8,500
8,527
8,539
8,586
8,587
8,590
8,592
8,593
8,597
9,41
9,187
9,223
9,371
9,627
9,922
9,923
9,1037
9,1095
9,1198
9,1270
9,1674
9,1987
9,2011
9,2012
9,2023
9,2300
9,2877
9,2901
9,3173
9,3328
9,3735
9,4131
9,4558
9,4993
9,5218
9,5378
9,5445
9,5447
9,5451
9,5481
9,5507
9,5841
9,5843
9,5872
9,5890
9,5891
9,5893
9,5902
9,5952
9,5956
9,5962
9,5965
9,5988
9,6001
9,6044
10,296
10,356
10,588
10,597
10,912
10,1028
10,1088
10,1247
10,1307
10,1784
10,1907
10,2571
10,2671
10,2762
10,2858
10,2959
10,3578
10,3882
10,4246
10,4306
10,4447
10,4993
10,4995
10,5066
10,5377
10,5620
10,5943
10,5952
10,5957
10,6155
10,6266
10,6377
10,6535
10,6942
10,7149
10,7151
10,7153
10,7154
10,7169
10,7293
10,7375
10,7451
10,7458
10,8529
10,8533
10,8636
10,8665
10,8808
10,8869
10,8961
10,8969
10,8970
10,30749
10,31433
10,31685
10,33145
10,33679
10,33794
10,40629
10,40819
10,41285
10,47099
10,49272
10,49286
10,51662
10,51705
10,51834
10,54286
10,56367
10,56949
10,58047
10,58559
10,59333
10,59421
10,60397
10,60950
10,61250
10,63113
10,63992
10,64969
10,66203
10,68954
10,69406
10,69844
10,70183
10,70293
10,71579
10,72011
10,72330
10,72407
10,72720
10,72737
10,72998
10,73017
10,74450
10,77841
10,78772
10,79091
10,80549
10,81784
10,81845
10,81847
10,82167
10,82499
10,84374
10,86548
10,87222
10,88163
10,88810
10,91104
10,91529
10,92259
10,94070
10,95167
10,95449
10,95510
10,95543
10,96079
10,97024
10,97938
10,98203
10,103335
10,103339
10,104374
10,105211
10,106489
10,106696
10,106782
10,107141
10,109374
10,109487
10,109853
10,112006
10,113275
10,113394
10,119145
10,129428
10,136020
10,137595
10,140110
11,6
11,10
11,36
11,44
11,95
11,110
11,150
11,153
11,165
11,170
11,208
11,292
11,318
11,349
11,356
11,368
11,376
11,377
11,380
11,434
11,457
11,466
11,474
11,480
11,493
11,511
11,529
11,589
11,593
11,648
11,733
11,736
11,780
11,1100
11,1101
11,1210
11,1358
11,1370
11,1385
11,1391
11,1408
11,1438
11,1518
11,1552
11,1573
11,1584
11,1586
11,1597
11,1604
11,1608
11,1616
11,1687
11,1693
11,1704
11,1721
11,1784
11,1840
11,1882
11,1917
11,1918
11,1923
11,2002
11,2027
11,2028
12,39
12,168
12,222
12,256
12,261
12,277
12,357
12,543
12,830
12,838
12,920
12,1265
12,1357
12,1405
12,1721
12,1876
12,2072
12,2100
12,2421
12,2485
12,2572
12,2581
12,2694
12,2717
12,3668
12,3967
12,4018
12,5620
12,6942
12,8533
12,40629
12,63992
13,47
13,305
13,597
13,1173
13,1198
13,1590
13,1619
13,1639
13,1721
13,2145
13,2174
13,2541
13,2571
13,3300
13,3409
13,3513
13,3578
13,3624
13,3717
13,3753
13,3793
13,3798
13,3827
13,3863
13,3893
13,3897
13,3952
13,3977
13,3996
13,4011
13,4148
14,4
14,7
14,19
14,25
14,32
14,39
14,47
14,95
14,105
14,110
14,150
14,153
14,193
14,231
14,266
14,282
14,288
14,296
14,318
14,337
14,339
14,344
14,351
14,356
14,367
14,376
14,377
14,383
14,434
14,448
14,455
14,477
14,480
14,491
14,508
14,509
14,524
14,527
14,539
14,540
14,552
14,553
14,586
14,590
14,592
14,593
14,597
14,784
15,1
15,44
15,47
15,158
15,172
15,256
15,260
15,293
15,296
15,318
15,355
15,356
15,364
15,527
15,588
15,589
15,596
15,780
15,849
15,858
15,1196
15,1198
15,1200
15,1210
15,1214
15,1240
15,1265
15,1270
15,1347
15,1527
15,1653
15,1909
15,2001
15,2011
15,2012
15,2028
15,2081
15,2085
15,2150
15,2278
15,2329
15,2571
15,2762
15,2858
15,2916
15,2959
15,3147
15,3156
15,3499
15,3510
15,3535
15,3555
15,3578
15,3617
15,3753
15,3949
15,3994
15,4018
15,4022
15,4226
15,4306
15,4370
15,4720
15,4886
15,4993
15,4995
15,5445
15,5618
15,5952
15,5971
15,5989
15,6377
15,6502
15,6874
15,7254
15,7438
15,8360
15,8644
15,8961
15,33493
15,48304
15,48774
15,48780
15,50872
15,56174
15,58559
15,59315
15,60069
15,63859
15,64614
15,68237
15,68954
15,69757
15,70286
15,71057
15,71264
15,72998
15,79132
15,84152
15,84954
15,85414
15,89745
15,91500
15,91529
15,94864
15,96610
15,97938
15,99114
15,101864
15,103249
15,104841
15,105504
15,109374
15,109487
15,110102
15,111759
15,112556
15,112852
15,115149
15,115713
15,120466
15,122882
15,122886
15,122904
15,122922
15,122924
15,134130
15,134853
15,143385
15,152077
15,152081
15,158872
15,160980
15,166528
15,166635
16,47
16,50
16,111
16,204
16,260
16,293
16,296
16,318
16,319
16,356
16,527
16,541
16,593
16,608
16,678
16,745
16,750
16,849
16,858
16,904
16,912
16,913
16,923
16,1089
16,1136
16,1147
16,1148
16,1186
16,1188
16,1193
16,1196
16,1197
16,1198
16,1199
16,1201
16,1203
16,1207
16,1208
16,1213
16,1214
16,1219
16,1222
16,1223
16,1230
16,1247
16,1252
16,1260
16,1261
16,1267
16,1276
16,1281
16,1299
16,1617
16,1680
16,1704
16,2019
16,2109
16,2329
16,2427
16,2490
16,2571
16,2641
16,2707
16,2723
16,2762
16,2858
16,2959
16,3000
16,3022
16,3108
16,3174
16,3429
16,3683
16,3741
16,3949
16,4002
16,4011
16,4226
16,4878
16,4973
16,4993
16,5618
16,5782
16,5952
16,5971
16,6350
16,7099
16,7153
16,7361
16,27611
16,27773
16,48394
16,58559
16,60069
16,68954
16,78499
16,79132
16,91529
17,1
17,44
17,47
17,50
17,110
17,111
17,150
17,260
17,293
17,296
17,318
17,356
17,480
17,527
17,541
17,589
17,590
17,592
17,593
17,750
17,780
17,858
17,899
17,904
17,910
17,1032
17,1036
17,1089
17,1090
17,1093
17,1100
17,1193
17,1196
17,1197
17,1198
17,1201
17,1206
17,1209
17,1210
17,1213
17,1221
17,1222
17,1228
17,1234
17,1240
17,1252
17,1258
17,1259
17,1263
17,1270
17,1291
17,1358
17,1375
17,1405
17,1466
17,1732
17,1967
17,2005
17,2019
17,2028
17,2194
17,2329
17,2502
17,2571
17,2717
17,2762
17,2858
17,2959
17,3039
17,3147
17,3263
17,3435
17,3508
17,3681
17,3702
17,3949
17,4226
17,4571
17,4993
17,5618
17,5782
17,5952
17,5971
17,6016
17,6350
17,6870
17,7099
17,7153
17,7482
17,27773
17,31658
17,33794
17,48394
17,48516
17,58559
17,60069
17,64839
17,68157
17,68358
17,77455
17,78499
17,79132
17,80463
17,81932
17,82459
18,1
18,2
18,6
18,16
18,32
18,34
18,36
18,47
18,50
18,70
18,104
18,110
18,111
18,145
18,163
18,165
18,180
18,208
18,223
18,231
18,235
18,260
18,288
18,293
18,296
18,318
18,329
18,337
18,344
18,356
18,364
18,367
18,370
18,374
18,377
18,380
18,431
18,435
18,442
18,457
18,466
18,480
18,500
18,502
18,508
18,527
18,541
18,555
18,586
18,588
18,589
18,590
18,593
18,595
18,608
18,628
18,648
18,653
18,673
18,745
18,778
18,780
18,784
18,849
18,858
18,904
18,908
18,913
18,919
18,923
18,924
18,1020
18,1036
18,1059
18,1080
18,1086
18,1089
18,1095
18,1136
18,1148
18,1193
18,1196
18,1198
18,1201
18,1203
18,1206
18,1207
18,1208
18,1209
18,1210
18,1212
18,1213
18,1214
18,1219
18,1221
18,1222
18,1223
18,1227
18,1234
18,1240
18,1245
18,1246
18,1247
18,1252
18,1260
18,1270
18,1275
18,1276
18,1291
18,1356
18,1370
18,1371
18,1374
18,1375
18,1391
18,1466
18,1517
18,1527
18,1544
18,1580
18,1608
18,1617
18,1625
18,1653
18,1676
18,1682
18,1704
18,1721
18,1729
18,1732
18,1784
18,1805
18,1892
18,1917
18,1918
18,1924
18,1954
18,1961
18,2000
18,2001
18,2002
18,2011
18,2012
18,2019
18,2028
18,2058
18,2115
18,2184
18,2194
18,2268
18,2278
18,2291
18,2324
18,2329
18,2409
18,2410
18,2411
18,2412
18,2420
18,2421
18,2422
18,2470
18,2490
18,2542
18,2571
18,2683
18,2692
18,2706
18,2762
18,2918
18,2951
18,2953
18,2959
18,2997
18,3052
18,3081
18,3147
18,3253
18,3257
18,3275
18,3462
18,3578
18,3681
18,3702
18,3751
18,3785
18,3793
18,3896
18,3949
18,3994
18,4007
18,4011
18,4226
18,4239
18,4262
18,4306
18,4327
18,4383
18,4643
18,4728
18,4816
18,4886
18,4896
18,4963
18,4973
18,4993
18,4995
18,5008
18,5120
18,5218
18,5266
18,5349
18,5418
18,5445
18,5459
18,5464
18,5481
18,5574
18,5608
18,5669
18,5679
18,5816
18,5903
18,5944
18,5952
18,5956
18,5989
18,5995
18,6287
18,6300
18,6333
18,6365
18,6373
18,6377
18,6378
18,6440
18,6534
18,6539
18,6548
18,6709
18,6787
18,6807
18,6863
18,6870
18,6874
18,6888
18,6934
18,7018
18,7147
18,7153
18,7254
18,7293
18,7317
18,7318
18,7323
18,7361
18,7373
18,7438
18,7753
18,7843
18,8117
18,8360
18,8361
18,8368
18,8641
18,8644
18,8665
18,8784
18,8798
18,8917
18,8950
18,8957
18,8958
18,8961
18,8984
18,26444
18,26614
18,27689
18,27716
18,27773
18,27831
18,27878
18,30793
18,30812
18,31685
18,32460
18,32587
18,33004
18,33615
18,33794
18,34150
18,34405
18,36519
18,36529
18,37386
18,37729
18,37733
18,37741
18,38038
18,38061
18,40819
18,44022
18,44191
18,44199
18,44555
18,44665
18,45499
18,45517
18,45722
18,46578
18,46965
18,47200
18,47491
18,48394
18,48516
18,48780
18,49651
18,50872
18,51357
18,51540
18,51662
18,52604
18,53125
18,53129
18,53318
18,53464
18,53972
18,53996
18,54272
18,54286
18,55118
18,55247
18,55276
18,55290
18,55765
18,56757
18,57528
18,57640
18,57669
18,58295
18,58299
18,58559
18,59315
18,59615
18,59784
18,60040
18,60074
18,60684
18,60756
18,62434
18,63131
18,64197
18,64614
18,64839
18,64957
18,65596
18,66934
18,67255
18,68073
18,68157
18,68159
18,68319
18,68358
18,68954
18,69122
18,69640
18,69757
18,69951
18,70286
18,71108
18,71156
18,71899
18,72011
18,72378
18,72998
18,73017
18,73268
18,73321
18,73323
18,73499
18,74458
18,74510
18,74789
18,74948
18,76077
18,76175
18,76251
18,77561
18,78469
18,78499
18,79132
18,79293
18,79592
18,79695
18,79702
18,80219
18,80489
18,81788
18,83349
18,84392
18,85354
18,85414
18,86190
18,86332
18,86628
18,86880
18,87232
18,88094
18,88129
18,88140
18,89745
18,90600
18,91485
18,91500
18,91529
18,91542
18,91658
18,92094
18,95441
18,96432
18,96488
18,96610
18,96655
18,97752
18,97938
18,98124
18,98585
18,98809
18,99114
18,99728
18,99813
18,102125
18,102445
18,102903
18,103253
18,103772
18,104241
18,104879
18,106072
18,106487
18,106489
18,106782
18,106839
18,107846
18,109374
18,109487
18,110102
18,111362
18,111759
18,112183
18,112334
18,112421
18,112552
18,112852
18,114060
18,114066
18,115713
18,116797
18,116823
18,117176
18,118900
18,119145
18,122886
18,122892
18,122900
18,122904
18,122918
18,122920
18,122924
18,122926
18,128620
18,134130
18,134853
18,135569
18,139385
18,140289
18,141688
18,142488
18,144210
18,145283
18,148626
18,150548
18,155168
18,157108
18,157110
18,158238
18,158972
18,159093
18,160438
18,161582
18,162350
18,162606
18,164179
18,166015
18,166635
18,168252
18,171023
18,176101
18,177593
18,180095
18,180777
18,185135
19,1
19,2
19,3
19,7
19,10
19,12
19,13
19,15
19,19
19,32
19,34
19,44
19,47
19,48
19,54
19,64
19,65
19,70
19,87
19,92
19,102
19,104
19,107
19,118
19,135
19,141
19,153
19,158
19,161
19,165
19,170
19,173
19,185
19,186
19,196
19,208
19,216
19,223
19,231
19,235
19,252
19,253
19,256
19,258
19,260
19,273
19,289
19,291
19,293
19,295
19,316
19,319
19,325
19,328
19,329
19,330
19,332
19,333
19,338
19,339
19,344
19,348
19,350
19,351
19,353
19,356
19,357
19,362
19,364
19,366
19,367
19,368
19,370
19,372
19,374
19,377
19,378
19,379
19,380
19,407
19,410
19,414
19,420
19,422
19,423
19,427
19,432
19,434
19,435
19,440
19,442
19,445
19,450
19,455
19,457
19,466
19,468
19,472
19,474
19,480
19,485
19,486
19,490
19,494
19,497
19,500
19,512
19,513
19,520
19,537
19,539
19,540
19,541
19,542
19,543
19,546
19,551
19,558
19,575
19,586
19,587
19,588
19,589
19,592
19,597
19,606
19,610
19,611
19,627
19,637
19,640
19,648
19,653
19,661
19,671
19,673
19,674
19,708
19,709
19,711
19,719
19,720
19,724
19,733
19,736
19,742
19,743
19,745
19,761
19,762
19,783
19,785
19,788
19,798
19,799
19,810
19,818
19,829
19,830
19,832
19,837
19,839
19,842
19,849
19,852
19,866
19,879
19,880
19,881
19,903
19,904
19,906
19,910
19,911
19,913
19,915
19,921
19,924
19,930
19,931
19,933
19,965
19,984
19,986
19,1016
19,1020
19,1021
19,1028
19,1031
19,1032
19,1037
19,1047
19,1049
19,1057
19,1064
19,1073
19,1077
19,1079
19,1081
19,1086
19,1089
19,1092
19,1097
19,1127
19,1129
19,1136
19,1148
19,1179
19,1193
19,1196
19,1197
19,1198
19,1200
19,1210
19,1214
19,1215
19,1219
19,1234
19,1238
19,1240
19,1256
19,1257
19,1258
19,1259
19,1265
19,1267
19,1269
19,1270
19,1278
19,1285
19,1291
19,1297
19,1307
19,1322
19,1324
19,1330
19,1333
19,1339
19,1342
19,1345
19,1346
19,1347
19,1355
19,1356
19,1359
19,1367
19,1371
19,1372
19,1373
19,1374
19,1375
19,1376
19,1377
19,1378
19,1379
19,1380
19,1391
19,1394
19,1396
19,1405
19,1407
19,1409
19,1427
19,1441
19,1456
19,1457
19,1461
19,1474
19,1479
19,1485
19,1489
19,1499
19,1500
19,1517
19,1527
19,1542
19,1544
19,1550
19,1551
19,1552
19,1556
19,1562
19,1566
19,1569
19,1573
19,1580
19,1583
19,1584
19,1588
19,1590
19,1591
19,1593
19,1597
19,1603
19,1610
19,1614
19,1617
19,1625
19,1644
19,1645
19,1648
19,1653
19,1658
19,1663
19,1665
19,1676
19,1679
19,1681
19,1688
19,1689
19,1690
19,1702
19,1717
19,1718
19,1722
19,1732
19,1747
19,1748
19,1754
19,1777
19,1779
19,1783
19,1784
19,1798
19,1805
19,1806
19,1812
19,1816
19,1831
19,1834
19,1845
19,1848
19,1855
19,1862
19,1881
19,1882
19,1885
19,1888
19,1891
19,1892
19,1894
19,1895
19,1906
19,1907
19,1909
19,1911
19,1917
19,1918
19,1919
19,1920
19,1921
19,1923
19,1924
19,1963
19,1967
19,1968
19,1970
19,1971
19,1972
19,1973
19,1991
19,1994
19,2000
19,2001
19,2002
19,2003
19,2004
19,2005
19,2011
19,2012
19,2014
19,2015
19,2016
19,2026
19,2027
19,2033
19,2034
19,2036
19,2037
19,2040
19,2041
19,2044
19,2046
19,2048
19,2052
19,2053
19,2054
19,2060
19,2065
19,2072
19,2078
19,2081
19,2082
19,2088
19,2092
19,2094
19,2097
19,2100
19,2105
19,2108
19,2110
19,2111
19,2115
19,2118
19,2123
19,2133
19,2134
19,2137
19,2139
19,2140
19,2143
19,2144
19,2145
19,2148
19,2150
19,2153
19,2167
19,2169
19,2171
19,2174
19,2184
19,2186
19,2193
19,2203
19,2206
19,2227
19,2232
19,2243
19,2244
19,2245
19,2248
19,2249
19,2253
19,2255
19,2261
19,2263
19,2266
19,2267
19,2279
19,2287
19,2294
19,2302
19,2315
19,2320
19,2321
19,2328
19,2335
19,2338
19,2354
19,2355
19,2359
19,2369
19,2371
19,2372
19,2374
19,2375
19,2387
19,2393
19,2394
19,2396
19,2406
19,2407
19,2413
19,2414
19,2416
19,2418
19,2423
19,2424
19,2428
19,2446
19,2450
19,2453
19,2455
19,2458
19,2463
19,2465
19,2467
19,2468
19,2470
19,2478
19,2485
19,2490
19,2491
19,2496
19,2502
19,2513
19,2518
19,2528
19,2539
19,2548
19,2550
19,2555
19,2558
19,2571
19,2572
19,2581
19,2605
19,2606
19,2614
19,2617
19,2622
19,2628
19,2640
19,2641
19,2642
19,2643
19,2657
19,2668
19,2672
19,2683
19,2687
19,2694
19,2699
19,2700
19,2701
19,2706
19,2709
19,2710
19,2716
19,2717
19,2719
19,2720
19,2722
19,2723
19,2733
19,2746
19,2754
19,2762
19,2763
19,2788
19,2791
19,2793
19,2797
19,2802
19,2804
19,2806
19,2808
19,2822
19,2836
19,2840
19,2857
19,2858
19,2860
19,2867
19,2870
19,2883
19,2888
19,2898
19,2900
19,2901
19,2915
19,2916
19,2918
19,2936
19,2953
19,2959
19,2968
19,2985
19,2987
19,2995
19,2997
19,3005
19,3016
19,3017
19,3031
19,3032
19,3033
19,3034
19,3035
19,3039
19,3040
19,3044
19,3048
19,3052
19,3056
19,3063
19,3064
19,3070
19,3072
19,3081
19,3082
19,3087
19,3101
19,3104
19,3108
19,3113
19,3114
19,3146
19,3156
19,3175
19,3176
19,3190
19,3203
19,3213
19,3219
19,3225
19,3238
19,3243
19,3247
19,3248
19,3253
19,3254
19,3255
19,3257
19,3258
19,3263
19,3264
19,3269
19,3273
19,3300
19,3301
19,3308
19,3316
19,3324
19,3355
19,3358
19,3361
19,3370
19,3387
19,3393
19,3394
19,3395
19,3396
19,3397
19,3398
19,3400
19,3401
19,3409
19,3418
19,3421
19,3424
19,3440
19,3448
19,3450
19,3454
19,3466
19,3471
19,3476
19,3477
19,3479
19,3481
19,3483
19,3484
19,3489
19,3497
19,3499
19,3500
19,3501
19,3505
19,3510
19,3515
19,3526
19,3534
19,3535
19,3536
19,3548
19,3550
19,3551
19,3578
19,3584
19,3591
19,3594
19,3608
19,3622
19,3623
19,3624
19,3662
19,3671
19,3683
19,3685
19,3686
19,3692
19,3693
19,3698
19,3699
19,3701
19,3704
19,3705
19,3706
19,3708
19,3712
19,3717
19,3740
19,3743
19,3744
19,3745
19,3751
19,3752
19,3754
19,3763
19,3770
19,3784
19,3785
19,3793
19,3797
19,3798
19,3802
19,3809
19,3825
19,3826
19,3835
19,3837
19,3839
20,2
20,8
20,13
20,34
20,48
20,107
20,158
20,239
20,262
20,317
20,362
20,364
20,531
20,551
20,586
20,588
20,594
20,595
20,596
20,661
20,709
20,720
20,783
20,801
20,837
20,899
20,914
20,919
20,986
20,1010
20,1012
20,1013
20,1015
20,1018
20,1021
20,1022
20,1025
20,1028
